id,title,company,location,job_description,skills,role
88,Mobile Developer (Principal),StartupX,Toronto,Looking for a skilled Mobile Developer to join our team.,"React Native, Firebase, Flutter, Swift, Objective-C, Kotlin, Java, Git, Android, iOS",Mobile Developer
234,Generative AI Engineer (Senior),InnovateTech,San Francisco,Join us as a Generative AI Engineer and work on cutting-edge technology.,"Stable Diffusion, Transformers, Image Generation, Text Generation, Python, Deep Learning",Generative AI Engineer
390,Cybersecurity Analyst (Mid-level),InnovateTech,Miami,We need an experienced Cybersecurity Analyst for exciting projects.,"Incident Response, Problem Solving, SIEM, Threat Analysis, Splunk, Wireshark, Forensics, Compliance",Cybersecurity Analyst
331,Network Engineer (Senior),WebWorks,Singapore,Looking for a skilled Network Engineer to join our team.,"CCNA, Networking, Switching, VPN, Load Balancing, Firewall, DNS, Cisco, Security, TCP/IP, Routing",Network Engineer
147,Data Scientist (Junior),DataMind,Singapore,We need an experienced Data Scientist for exciting projects.,"Power BI, NumPy, Jupyter, SQL, Machine Learning, Statistics, Tableau",Data Scientist
913,IT Consultant (Senior),AppMasters,Austin,IT Consultant position with growth opportunities.,"Stakeholder Management, Cloud, Technical Knowledge, Strategy, Communication, Business Analysis",IT Consultant
524,Graphic Designer (Lead),DataMind,London,Looking for a skilled Graphic Designer to join our team.,"Branding, Print Design, Visual Design, InDesign, Digital Design, Logo Design, Adobe Illustrator",Graphic Designer
321,Systems Administrator (Mid-level),SmartSolutions,San Francisco,Systems Administrator position with growth opportunities.,"Networking, PowerShell, Backup, Linux, DNS, DHCP, VMware, Bash",Systems Administrator
424,Database Administrator (Senior),TechCorp,Berlin,Looking for a skilled Database Administrator to join our team.,"Performance Tuning, MySQL, Backup, Linux, PostgreSQL, Oracle, Replication, Database Design, SQL",Database Administrator
596,Scrum Master (Senior),CloudFirst,Denver,Join us as a Scrum Master and work on cutting-edge technology.,"Jira, Retrospectives, Agile, SAFe, Facilitation, Impediment Removal, Scrum, Sprint Planning",Scrum Master
184,NLP Engineer (Mid-level),CloudFirst,Miami,Join us as a NLP Engineer and work on cutting-edge technology.,"Text Classification, NLP, Transformers, NLTK, BERT, SpaCy, Python",NLP Engineer
690,Technical Support Engineer (Mid-level),DevHub,New York,Join us as a Technical Support Engineer and work on cutting-edge technology.,"Ticketing, Networking, Documentation, Customer Support, Linux, Jira, Troubleshooting, Technical Knowledge, SQL, API, Communication",Technical Support Engineer
720,Solutions Architect (Junior),DataDriven,Bangalore,We need an experienced Solutions Architect for exciting projects.,"Architecture, Problem Solving, Cloud, Azure, System Design, Cost Optimization, Integration, AWS, Microservices, Technical Leadership, Security, Team Work",Solutions Architect
287,DevOps Engineer (Lead),DataMind,Seattle,Looking for a skilled DevOps Engineer to join our team.,"Jenkins, Docker, Python, AWS, Prometheus, Git, CI/CD, Ansible, Team Work",DevOps Engineer
872,Marketing Technologist (Principal),AIVentures,Austin,Marketing Technologist position with growth opportunities.,"Data, Automation, Leadership, Problem Solving, Integration, SQL, CRM, Reporting, Marketing Technology, Marketing Platforms, Analytics",Marketing Technologist
893,Sales Engineer (Senior),DataDriven,Bangalore,Join us as a Sales Engineer and work on cutting-edge technology.,"Pre-sales, Technical Sales, Stakeholder Management, Cloud, Solution Design, API, Communication",Sales Engineer
240,Generative AI Engineer (Senior),CloudFirst,Toronto,Looking for a skilled Generative AI Engineer to join our team.,"Team Work, Stable Diffusion, Problem Solving, Generative AI, LLM, Image Generation, Transformers, PyTorch, Text Generation, Fine-tuning, Python, Deep Learning",Generative AI Engineer
710,Support Engineer (Junior),DigitalEdge,Remote,Join us as a Support Engineer and work on cutting-edge technology.,"Documentation, Linux, Customer Service, Technical Support, SQL, Escalation Management, Ticketing Systems",Support Engineer
177,Machine Learning Engineer (Mid-level),StartupX,Seattle,We need an experienced Machine Learning Engineer for exciting projects.,"Kubernetes, AWS SageMaker, Machine Learning, Docker, MLOps, Feature Engineering, Model Deployment, Python",Machine Learning Engineer
31,Software Engineer (Lead),CloudNine,Singapore,Looking for a skilled Software Engineer to join our team.,"Testing, Data Structures, Linux, Docker, C++, Java, AWS, Git, CI/CD, Algorithms, Python",Software Engineer
501,UI/UX Designer (Principal),SysTech,Chicago,Looking for a skilled UI/UX Designer to join our team.,"User Testing, Sketch, Problem Solving, UI Design, Adobe XD, UX Research, Figma, Prototyping, Communication, Accessibility, Wireframing, Design Systems",UI/UX Designer
887,SEO Specialist (Mid-level),CloudFirst,London,We need an experienced SEO Specialist for exciting projects.,"HTML, Search Console, Link Building, Keyword Research, SEO, Google Analytics, Analytics",SEO Specialist
201,AI Research Scientist (Junior),CodeFactory,Austin,We need an experienced AI Research Scientist for exciting projects.,"TensorFlow, Mathematics, NLP, PyTorch, Research, Machine Learning, Python",AI Research Scientist
212,Prompt Engineer (Lead),NetPro,Berlin,Join us as a Prompt Engineer and work on cutting-edge technology.,"Problem Solving, Langchain, LLM, Prompt Design, Claude, GPT, ChatGPT, AI",Prompt Engineer
861,Growth Engineer (Mid-level),TechCorp,Los Angeles,Looking for a skilled Growth Engineer to join our team.,"A/B Testing, Marketing Automation, Growth, SQL, JavaScript, Data Analysis, Analytics",Growth Engineer
198,Computer Vision Engineer (Lead),DigitalEdge,Seattle,Looking for a skilled Computer Vision Engineer to join our team.,"YOLO, TensorFlow, Image Processing, CNN, Image Segmentation, Python",Computer Vision Engineer
850,Tech Lead (Lead),CloudNine,Berlin,Looking for a skilled Tech Lead to join our team.,"Mentoring, Agile, System Design, Best Practices, Development, Team Collaboration, Code Review",Tech Lead
854,Director of Engineering (Junior),StartupX,Boston,We need an experienced Director of Engineering for exciting projects.,"Hiring, Stakeholder Management, Team Building, Budget, Cross-functional, Strategy, Engineering Leadership, Process",Director of Engineering
30,Backend Developer (Mid-level),NextGen,Chicago,We need an experienced Backend Developer for exciting projects.,"REST API, MongoDB, Django, PostgreSQL, Docker, Spring Boot, Microservices, SQL, Python",Backend Developer
687,Technical Support Engineer (Mid-level),CloudNine,Bangalore,Technical Support Engineer position with growth opportunities.,"Ticketing, Documentation, Networking, Customer Support, Linux, Jira, Troubleshooting, Technical Knowledge, SQL, API, Communication",Technical Support Engineer
128,Flutter Developer (Junior),CloudFirst,Denver,Flutter Developer position with growth opportunities.,"REST API, UI/UX, Leadership, Dart, Flutter, Firebase, Mobile, State Management, Team Work",Flutter Developer
155,Data Analyst (Principal),AppMasters,London,Data Analyst position with growth opportunities.,"Power BI, Excel, SQL, Data Visualization, Statistics, Python, Tableau, Google Analytics",Data Analyst
166,Data Engineer (Lead),NetPro,Toronto,We need an experienced Data Engineer for exciting projects.,"PostgreSQL, Data Warehousing, Hadoop, AWS, SQL, Kafka, Python, Apache Spark, Snowflake",Data Engineer
66,Web Developer (Mid-level),StartupX,Toronto,Web Developer position with growth opportunities.,"CSS, MySQL, Responsive Design, Leadership, WordPress, jQuery, Bootstrap, JavaScript, SEO, PHP, Team Work",Web Developer
548,Visual Designer (Lead),SmartSolutions,Seattle,We need an experienced Visual Designer for exciting projects.,"Branding, Illustration, Adobe Creative Suite, Problem Solving, Motion Graphics, UI Design, Visual Design, Figma, Typography, Communication, Design Systems",Visual Designer
721,Enterprise Architect (Mid-level),WebWorks,Seattle,Join us as a Enterprise Architect and work on cutting-edge technology.,"Leadership, Problem Solving, Cloud, Integration, Governance, Strategy, Solution Design, TOGAF, Business Analysis",Enterprise Architect
607,Agile Coach (Principal),TechCorp,Bangalore,Join us as a Agile Coach and work on cutting-edge technology.,"Kanban, Agile, Organizational Change, Lean, Transformation, Team Building, Coaching, SAFe, Facilitation, Scrum",Agile Coach
228,LLM Engineer (Mid-level),MegaSoft,Miami,Looking for a skilled LLM Engineer to join our team.,"RAG, Langchain, LLM, NLP, Transformers, Hugging Face, OpenAI, GPT, Fine-tuning, Python, Vector Database",LLM Engineer
253,MLOps Engineer (Principal),DevHub,Seattle,We need an experienced MLOps Engineer for exciting projects.,"Model Monitoring, Communication, AWS SageMaker, Feature Store, Agile, Docker, MLOps, MLflow, CI/CD, Kubeflow, Python",MLOps Engineer
653,Systems Analyst (Junior),SysTech,New York,Join us as a Systems Analyst and work on cutting-edge technology.,"Business Process, Stakeholder Management, Technical Writing, SQL, Process Modeling, UML, Requirements",Systems Analyst
149,Data Scientist (Mid-level),FutureSoft,London,Looking for a skilled Data Scientist to join our team.,"Problem Solving, Excel, Pandas, Jupyter, R, SQL, Python, Tableau",Data Scientist
106,Android Developer (Senior),CloudNine,Denver,Android Developer position with growth opportunities.,"REST API, Jetpack Compose, Firebase, Java, Kotlin, Gradle, Android",Android Developer
801,Robotics Engineer (Mid-level),DigitalEdge,Miami,Looking for a skilled Robotics Engineer to join our team.,"Computer Vision, Control Systems, Leadership, Communication, Sensors, C++, Embedded Systems, Machine Learning, Robotics, Python",Robotics Engineer
236,Generative AI Engineer (Senior),SmartSolutions,Austin,Looking for a skilled Generative AI Engineer to join our team.,"Team Work, Stable Diffusion, Problem Solving, Generative AI, LLM, Image Generation, Transformers, PyTorch, Text Generation, Fine-tuning, Python, Deep Learning",Generative AI Engineer
575,Technical Product Manager (Lead),MegaSoft,Bangalore,Looking for a skilled Technical Product Manager to join our team.,"Stakeholder Management, Jira, Agile, System Design, Roadmapping, Technical Knowledge, SQL, Product Management, Data Analysis",Technical Product Manager
89,Mobile Developer (Senior),DigitalEdge,Miami,Looking for a skilled Mobile Developer to join our team.,"REST API, Flutter, Objective-C, Kotlin, Android, iOS",Mobile Developer
378,Security Engineer (Principal),DigitalEdge,Boston,Security Engineer position with growth opportunities.,"IDS/IPS, SIEM, SOC, Firewalls, Encryption, Penetration Testing, OWASP",Security Engineer
309,Site Reliability Engineer (Lead),CodeFactory,Berlin,Looking for a skilled Site Reliability Engineer to join our team.,"Incident Response, Kubernetes, SLOs, Automation, Linux, Python, Prometheus, Monitoring, Grafana, Terraform",Site Reliability Engineer
326,Systems Administrator (Mid-level),GlobalTech,Los Angeles,We need an experienced Systems Administrator for exciting projects.,"Networking, Backup, Linux, Windows Server, DHCP, Active Directory, Security, VMware, Communication",Systems Administrator
817,Engineering Manager (Junior),DataMind,Denver,Looking for a skilled Engineering Manager to join our team.,"Hiring, People Management, Project Planning, Leadership, Stakeholder Management, Performance Reviews, Agile, Technical Background",Engineering Manager
593,Scrum Master (Junior),TechCorp,Boston,We need an experienced Scrum Master for exciting projects.,"Kanban, Jira, Agile, Problem Solving, SAFe, Impediment Removal, Scrum, Sprint Planning",Scrum Master
803,Robotics Engineer (Principal),DigitalEdge,Los Angeles,Robotics Engineer position with growth opportunities.,"Computer Vision, Sensors, Embedded Systems, ROS, Machine Learning, Robotics, Python",Robotics Engineer
325,Systems Administrator (Lead),SmartSolutions,Toronto,Join us as a Systems Administrator and work on cutting-edge technology.,"Networking, Backup, PowerShell, Linux, DNS, DHCP, Active Directory, Security, VMware, Bash",Systems Administrator
612,Program Manager (Senior),TechCorp,Remote,We need an experienced Program Manager for exciting projects.,"Risk Management, Leadership, Stakeholder Management, Problem Solving, Resource Planning, Program Management, Strategy, Reporting, Communication",Program Manager
966,Desktop Support Engineer (Junior),NetPro,Los Angeles,Desktop Support Engineer position with growth opportunities.,"Networking, Software Installation, Customer Service, Windows, Active Directory, Desktop Support",Desktop Support Engineer
